weight,variant,system,view,group,denominator,card_hit_at_3,hit_at_3,recall_at_5,mrr_at_5,ndcg_at_5
vector_0.5_bm25_0.5,leaf_only_top20,gte_original,answer_bearing_exact_doc_dedup,numeric,10,0.9,1.0,0.5283333333333333,0.8833333333333334,0.6145481398503774
vector_0.5_bm25_0.5,leaf_only_top20,gte_original,answer_bearing_exact_doc_dedup,semantic,10,0.9,0.9,0.4558730158730159,0.8533333333333333,0.5743634989696507
vector_0.5_bm25_0.5,leaf_only_top20,gte_original,answer_bearing_gold_family_oracle,evidence,20,0.9,0.9,1.0,0.8533333333333333,0.8886852807234542
vector_0.5_bm25_0.5,leaf_only_top20,gte_original,answer_bearing_gold_family_oracle,numeric,10,0.9,0.9,1.0,0.8533333333333333,0.8886852807234542
vector_0.5_bm25_0.5,leaf_only_top20,gte_original,answer_bearing_gold_family_oracle,semantic,10,0.9,0.9,1.0,0.8533333333333333,0.8886852807234542
vector_0.5_bm25_0.5,leaf_only_top20,gte_augmented,strict_raw,evidence,20,0.95,0.8,0.875,0.6325000000000001,0.6667360810519976
vector_0.5_bm25_0.5,leaf_only_top20,gte_augmented,strict_raw,numeric,10,1.0,0.8,0.95,0.645,0.6967536934786986
vector_0.5_bm25_0.5,leaf_only_top20,gte_augmented,strict_raw,semantic,10,0.9,0.8,0.8,0.62,0.6367184686252965
vector_0.5_bm25_0.5,leaf_only_top20,gte_augmented,answer_bearing_raw,evidence,20,0.95,0.95,0.5564953102453102,0.9625,0.7026019960269579
vector_0.5_bm25_0.5,leaf_only_top20,gte_augmented,answer_bearing_raw,numeric,10,1.0,1.0,0.5835714285714285,1.0,0.7100432852887855
vector_0.5_bm25_0.5,leaf_only_top20,gte_augmented,answer_bearing_raw,semantic,10,0.9,0.9,0.5294191919191918,0.925,0.6951607067651304
vector_0.5_bm25_0.5,leaf_only_top20,gte_augmented,strict_exact_doc_dedup,evidence,20,0.95,0.8,0.925,0.745,0.7637232642647314
vector_0.5_bm25_0.5,leaf_only_top20,gte_augmented,strict_exact_doc_dedup,numeric,10,1.0,0.8,0.95,0.75,0.7782287298950035
vector_0.5_bm25_0.5,leaf_only_top20,gte_augmented,strict_exact_doc_dedup,semantic,10,0.9,0.8,0.9,0.74,0.7492177986344591
vector_0.5_bm25_0.5,leaf_only_top20,gte_augmented,answer_bearing_exact_doc_dedup,evidence,20,0.95,0.95,0.5437698412698413,0.9625,0.6597664986658361
vector_0.5_bm25_0.5,leaf_only_top20,gte_augmented,answer_bearing_exact_doc_dedup,numeric,10,1.0,1.0,0.5616666666666666,1.0,0.6536656603941695
vector_0.5_bm25_0.5,leaf_only_top20,gte_augmented,answer_bearing_exact_doc_dedup,semantic,10,0.9,0.9,0.5258730158730158,0.925,0.6658673369375028
vector_0.5_bm25_0.5,leaf_only_top20,gte_augmented,answer_bearing_gold_family_oracle,evidence,20,0.95,0.95,1.0,0.9625,0.9715338279036697
vector_0.5_bm25_0.5,leaf_only_top20,gte_augmented,answer_bearing_gold_family_oracle,numeric,10,1.0,1.0,1.0,1.0,1.0
vector_0.5_bm25_0.5,leaf_only_top20,gte_augmented,answer_bearing_gold_family_oracle,semantic,10,0.9,0.9,1.0,0.925,0.9430676558073394
vector_0.5_bm25_0.5,leaf_only_top20,bge_original,strict_raw,evidence,20,0.95,0.85,0.85,0.6641666666666667,0.6657844850783516
vector_0.5_bm25_0.5,leaf_only_top20,bge_original,strict_raw,numeric,10,1.0,0.8,0.85,0.645,0.6466287576120067
vector_0.5_bm25_0.5,leaf_only_top20,bge_original,strict_raw,semantic,10,0.9,0.9,0.85,0.6833333333333333,0.6849402125446966
vector_0.5_bm25_0.5,leaf_only_top20,bge_original,answer_bearing_raw,evidence,20,0.95,0.95,0.5443740981240981,0.9375,0.6902322992094713
vector_0.5_bm25_0.5,leaf_only_top20,bge_original,answer_bearing_raw,numeric,10,1.0,1.0,0.5502380952380952,0.95,0.6700495199758081
vector_0.5_bm25_0.5,leaf_only_top20,bge_original,answer_bearing_raw,semantic,10,0.9,0.9,0.538510101010101,0.925,0.7104150784431345
vector_0.5_bm25_0.5,leaf_only_top20,bge_original,strict_exact_doc_dedup,evidence,20,0.95,0.9,0.9,0.7283333333333333,0.721140105136558
vector_0.5_bm25_0.5,leaf_only_top20,bge_original,strict_exact_doc_dedup,numeric,10,1.0,0.9,0.85,0.7033333333333334,0.6817476923621109
vector_0.5_bm25_0.5,leaf_only_top20,bge_original,strict_exact_doc_dedup,semantic,10,0.9,0.9,0.95,0.7533333333333333,0.760532517911005
vector_0.5_bm25_0.5,leaf_only_top20,bge_original,answer_bearing_exact_doc_dedup,evidence,20,0.95,0.95,0.5368253968253968,0.9375,0.6529636672689663
vector_0.5_bm25_0.5,leaf_only_top20,bge_original,answer_bearing_exact_doc_dedup,numeric,10,1.0,1.0,0.5366666666666666,0.95,0.6248056259224256
vector_0.5_bm25_0.5,leaf_only_top20,bge_original,answer_bearing_exact_doc_dedup,semantic,10,0.9,0.9,0.5369841269841269,0.925,0.6811217086155068
vector_0.5_bm25_0.5,leaf_only_top20,bge_original,answer_bearing_gold_family_oracle,evidence,20,0.95,0.95,1.0,0.9375,0.9530803155822426
vector_0.5_bm25_0.5,leaf_only_top20,bge_original,answer_bearing_gold_family_oracle,numeric,10,1.0,1.0,1.0,0.95,0.9630929753571458
vector_0.5_bm25_0.5,leaf_only_top20,bge_original,answer_bearing_gold_family_oracle,semantic,10,0.9,0.9,1.0,0.925,0.9430676558073394
vector_0.5_bm25_0.5,leaf_only_top20,bge_augmented,strict_raw,evidence,20,0.95,0.95,0.8625,0.65,0.6720117807965278
vector_0.5_bm25_0.5,leaf_only_top20,bge_augmented,strict_raw,numeric,10,1.0,1.0,0.925,0.6,0.6697101449681429
vector_0.5_bm25_0.5,leaf_only_top20,bge_augmented,strict_raw,semantic,10,0.9,0.9,0.8,0.7,0.6743134166249127
vector_0.5_bm25_0.5,leaf_only_top20,bge_augmented,answer_bearing_raw,evidence,20,0.95,0.95,0.562231240981241,0.9625,0.7239922020055019
vector_0.5_bm25_0.5,leaf_only_top20,bge_augmented,answer_bearing_raw,numeric,10,1.0,1.0,0.5859523809523809,1.0,0.7375693255678691
vector_0.5_bm25_0.5,leaf_only_top20,bge_augmented,answer_bearing_raw,semantic,10,0.9,0.9,0.538510101010101,0.925,0.7104150784431345
vector_0.5_bm25_0.5,leaf_only_top20,bge_augmented,strict_exact_doc_dedup,evidence,20,0.95,0.95,0.95,0.76,0.7833776845915381
vector_0.5_bm25_0.5,leaf_only_top20,bge_augmented,strict_exact_doc_dedup,numeric,10,1.0,1.0,0.95,0.75,0.7931298759149253
vector_0.5_bm25_0.5,leaf_only_top20,bge_augmented,strict_exact_doc_dedup,semantic,10,0.9,0.9,0.95,0.77,0.7736254932681508
vector_0.5_bm25_0.5,leaf_only_top20,bge_augmented,answer_bearing_exact_doc_dedup,evidence,20,0.95,0.95,0.5618253968253968,0.9625,0.6897816315105152
vector_0.5_bm25_0.5,leaf_only_top20,bge_augmented,answer_bearing_exact_doc_dedup,numeric,10,1.0,1.0,0.5866666666666667,1.0,0.6984415544055236
vector_0.5_bm25_0.5,leaf_only_top20,bge_augmented,answer_bearing_exact_doc_dedup,semantic,10,0.9,0.9,0.5369841269841269,0.925,0.6811217086155068
vector_0.5_bm25_0.5,leaf_only_top20,bge_augmented,answer_bearing_gold_family_oracle,evidence,20,0.95,0.95,1.0,0.9625,0.9715338279036697
vector_0.5_bm25_0.5,leaf_only_top20,bge_augmented,answer_bearing_gold_family_oracle,numeric,10,1.0,1.0,1.0,1.0,1.0
vector_0.5_bm25_0.5,leaf_only_top20,bge_augmented,answer_bearing_gold_family_oracle,semantic,10,0.9,0.9,1.0,0.925,0.9430676558073394
vector_0.5_bm25_0.5,leaf_available_from_original_top50,no_reranker,strict_raw,evidence,20,0.9,0.8,0.75,0.6458333333333333,0.647036372076991
vector_0.5_bm25_0.5,leaf_available_from_original_top50,no_reranker,strict_raw,numeric,10,1.0,0.9,0.8,0.7333333333333333,0.7108226215441585
vector_0.5_bm25_0.5,leaf_available_from_original_top50,no_reranker,strict_raw,semantic,10,0.8,0.7,0.7,0.5583333333333333,0.5832501226098235
vector_0.5_bm25_0.5,leaf_available_from_original_top50,no_reranker,answer_bearing_raw,evidence,20,0.9,0.9,0.5128463203463204,0.8875,0.6597086406506267
vector_0.5_bm25_0.5,leaf_available_from_original_top50,no_reranker,answer_bearing_raw,numeric,10,1.0,1.0,0.5419047619047619,0.95,0.6835487625195793
vector_0.5_bm25_0.5,leaf_available_from_original_top50,no_reranker,answer_bearing_raw,semantic,10,0.8,0.8,0.48378787878787877,0.825,0.6358685187816742
vector_0.5_bm25_0.5,leaf_available_from_original_top50,no_reranker,strict_exact_doc_dedup,evidence,20,0.9,0.8,0.75,0.6958333333333333,0.6835971402197305
vector_0.5_bm25_0.5,leaf_available_from_original_top50,no_reranker,strict_exact_doc_dedup,numeric,10,1.0,0.9,0.8,0.7833333333333333,0.7470371331867833
vector_0.5_bm25_0.5,leaf_available_from_original_top50,no_reranker,strict_exact_doc_dedup,semantic,10,0.8,0.7,0.7,0.6083333333333333,0.6201571472526777
vector_0.5_bm25_0.5,leaf_available_from_original_top50,no_reranker,answer_bearing_exact_doc_dedup,evidence,20,0.9,0.9,0.506765873015873,0.8975,0.6252505067363852
vector_0.5_bm25_0.5,leaf_available_from_original_top50,no_reranker,answer_bearing_exact_doc_dedup,numeric,10,1.0,1.0,0.5283333333333333,0.95,0.632786810839036
vector_0.5_bm25_0.5,leaf_available_from_original_top50,no_reranker,answer_bearing_exact_doc_dedup,semantic,10,0.8,0.8,0.4851984126984127,0.845,0.6177142026337343
vector_0.5_bm25_0.5,leaf_available_from_original_top50,no_reranker,answer_bearing_gold_family_oracle,evidence,20,0.9,0.9,0.95,0.8875,0.9030803155822426
vector_0.5_bm25_0.5,leaf_available_from_original_top50,no_reranker,answer_bearing_gold_family_oracle,numeric,10,1.0,1.0,1.0,0.95,0.9630929753571458
vector_0.5_bm25_0.5,leaf_available_from_original_top50,no_reranker,answer_bearing_gold_family_oracle,semantic,10,0.8,0.8,0.9,0.825,0.8430676558073393
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_original,strict_raw,evidence,20,0.9,0.8,0.7875,0.6391666666666667,0.6543714353843767
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_original,strict_raw,numeric,10,0.9,0.8,0.775,0.5033333333333333,0.5728938733243272
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_original,strict_raw,semantic,10,0.9,0.8,0.8,0.775,0.7358489974444262
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_original,answer_bearing_raw,evidence,20,0.9,0.9,0.4960191197691198,0.8533333333333333,0.6238164470873455
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_original,answer_bearing_raw,numeric,10,0.9,0.9,0.5276190476190477,0.8533333333333333,0.6417701067345718
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_original,answer_bearing_raw,semantic,10,0.9,0.9,0.4644191919191919,0.8533333333333333,0.6058627874401193
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_original,strict_exact_doc_dedup,evidence,20,0.9,0.85,0.8,0.7041666666666667,0.7036291098529948
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_original,strict_exact_doc_dedup,numeric,10,0.9,0.9,0.8,0.5833333333333333,0.6345021976187091
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_original,strict_exact_doc_dedup,semantic,10,0.9,0.8,0.8,0.825,0.7727560220872804
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_original,answer_bearing_exact_doc_dedup,evidence,20,0.9,0.95,0.4921031746031746,0.8683333333333334,0.5944558194100139
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_original,answer_bearing_exact_doc_dedup,numeric,10,0.9,1.0,0.5283333333333333,0.8833333333333334,0.6145481398503774
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_original,answer_bearing_exact_doc_dedup,semantic,10,0.9,0.9,0.4558730158730159,0.8533333333333333,0.5743634989696507
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_original,answer_bearing_gold_family_oracle,evidence,20,0.9,0.9,1.0,0.8533333333333333,0.8886852807234542
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_original,answer_bearing_gold_family_oracle,numeric,10,0.9,0.9,1.0,0.8533333333333333,0.8886852807234542
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_original,answer_bearing_gold_family_oracle,semantic,10,0.9,0.9,1.0,0.8533333333333333,0.8886852807234542
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_augmented,strict_raw,evidence,20,0.95,0.8,0.875,0.6325000000000001,0.6667360810519976
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_augmented,strict_raw,numeric,10,1.0,0.8,0.95,0.645,0.6967536934786986
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_augmented,strict_raw,semantic,10,0.9,0.8,0.8,0.62,0.6367184686252965
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_augmented,answer_bearing_raw,evidence,20,0.95,0.95,0.5564953102453102,0.9625,0.7026019960269579
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_augmented,answer_bearing_raw,numeric,10,1.0,1.0,0.5835714285714285,1.0,0.7100432852887855
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_augmented,answer_bearing_raw,semantic,10,0.9,0.9,0.5294191919191918,0.925,0.6951607067651304
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_augmented,strict_exact_doc_dedup,evidence,20,0.95,0.8,0.925,0.745,0.7637232642647314
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_augmented,strict_exact_doc_dedup,numeric,10,1.0,0.8,0.95,0.75,0.7782287298950035
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_augmented,strict_exact_doc_dedup,semantic,10,0.9,0.8,0.9,0.74,0.7492177986344591
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_augmented,answer_bearing_exact_doc_dedup,evidence,20,0.95,0.95,0.5437698412698413,0.9625,0.6597664986658361
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_augmented,answer_bearing_exact_doc_dedup,numeric,10,1.0,1.0,0.5616666666666666,1.0,0.6536656603941695
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_augmented,answer_bearing_exact_doc_dedup,semantic,10,0.9,0.9,0.5258730158730158,0.925,0.6658673369375028
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_augmented,answer_bearing_gold_family_oracle,evidence,20,0.95,0.95,1.0,0.9625,0.9715338279036697
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_augmented,answer_bearing_gold_family_oracle,numeric,10,1.0,1.0,1.0,1.0,1.0
vector_0.5_bm25_0.5,leaf_available_from_original_top50,gte_augmented,answer_bearing_gold_family_oracle,semantic,10,0.9,0.9,1.0,0.925,0.9430676558073394
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_original,strict_raw,evidence,20,0.95,0.85,0.8,0.6541666666666667,0.6464418447166246
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_original,strict_raw,numeric,10,1.0,0.8,0.75,0.625,0.6079434768885525
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_original,strict_raw,semantic,10,0.9,0.9,0.85,0.6833333333333333,0.6849402125446966
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_original,answer_bearing_raw,evidence,20,0.95,0.95,0.533262987012987,0.9375,0.6884586270747389
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_original,answer_bearing_raw,numeric,10,1.0,1.0,0.516904761904762,0.95,0.6518953407220728
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_original,answer_bearing_raw,semantic,10,0.9,0.9,0.5496212121212121,0.925,0.7250219134274051
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_original,strict_exact_doc_dedup,evidence,20,0.95,0.9,0.85,0.7183333333333334,0.7017974647748308
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_original,strict_exact_doc_dedup,numeric,10,1.0,0.9,0.75,0.6833333333333333,0.6430624116386567
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_original,strict_exact_doc_dedup,semantic,10,0.9,0.9,0.95,0.7533333333333333,0.760532517911005
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_original,answer_bearing_exact_doc_dedup,evidence,20,0.95,0.95,0.5264087301587301,0.9375,0.6511899951342339
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_original,answer_bearing_exact_doc_dedup,numeric,10,1.0,1.0,0.5033333333333333,0.95,0.6066514466686904
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_original,answer_bearing_exact_doc_dedup,semantic,10,0.9,0.9,0.549484126984127,0.925,0.6957285435997774
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_original,answer_bearing_gold_family_oracle,evidence,20,0.95,0.95,1.0,0.9375,0.9530803155822426
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_original,answer_bearing_gold_family_oracle,numeric,10,1.0,1.0,1.0,0.95,0.9630929753571458
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_original,answer_bearing_gold_family_oracle,semantic,10,0.9,0.9,1.0,0.925,0.9430676558073394
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_augmented,strict_raw,evidence,20,0.95,0.95,0.8625,0.65,0.6720117807965278
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_augmented,strict_raw,numeric,10,1.0,1.0,0.925,0.6,0.6697101449681429
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_augmented,strict_raw,semantic,10,0.9,0.9,0.8,0.7,0.6743134166249127
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_augmented,answer_bearing_raw,evidence,20,0.95,0.95,0.5677867965367965,0.9625,0.730552455881119
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_augmented,answer_bearing_raw,numeric,10,1.0,1.0,0.5859523809523809,1.0,0.7337318230554225
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_augmented,answer_bearing_raw,semantic,10,0.9,0.9,0.5496212121212121,0.925,0.7273730887068153
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_augmented,strict_exact_doc_dedup,evidence,20,0.95,0.95,0.95,0.76,0.7833776845915381
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_augmented,strict_exact_doc_dedup,numeric,10,1.0,1.0,0.95,0.75,0.7931298759149253
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_augmented,strict_exact_doc_dedup,semantic,10,0.9,0.9,0.95,0.77,0.7736254932681508
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_augmented,answer_bearing_exact_doc_dedup,evidence,20,0.95,0.95,0.5680753968253968,0.9625,0.6957050184551217
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_augmented,answer_bearing_exact_doc_dedup,numeric,10,1.0,1.0,0.5866666666666667,1.0,0.6933303180310557
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_augmented,answer_bearing_exact_doc_dedup,semantic,10,0.9,0.9,0.549484126984127,0.925,0.6980797188791876
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_augmented,answer_bearing_gold_family_oracle,evidence,20,0.95,0.95,1.0,0.9625,0.9715338279036697
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_augmented,answer_bearing_gold_family_oracle,numeric,10,1.0,1.0,1.0,1.0,1.0
vector_0.5_bm25_0.5,leaf_available_from_original_top50,bge_augmented,answer_bearing_gold_family_oracle,semantic,10,0.9,0.9,1.0,0.925,0.9430676558073394
